Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Sh,SoT,SoT%,PK,PKatt,CrdY,CrdR,Fls,Crs,OG,2CrdY,performance_index
Cole Palmer,eng ENG,MF,Chelsea,eng Premier League,23.0,2002.0,17,15,1153,12.8,39,16,41.0,5,5,4,0,12,21,0,0,0.33510677696188623
Emerson Palmieri,it ITA,"DF,MF",Marseille,fr Ligue 1,31.0,1994.0,19,17,1565,17.4,9,2,22.2,0,0,2,0,13,89,0,0,-0.06883475089033178
Joaquín Panichelli,ar ARG,FW,Strasbourg,fr Ligue 1,23.0,2002.0,24,23,2031,22.6,54,28,51.9,5,6,3,0,41,0,0,0,1.023547339754056
Lucas Paquetá,br BRA,"MF,FW",West Ham United,eng Premier League,28.0,1997.0,18,18,1511,16.8,23,11,47.8,2,2,7,1,27,36,0,1,0.1965548031165962
Victor Parada,es ESP,DF,Alavés,es La Liga,23.0,2002.0,19,14,1235,13.7,6,2,33.3,0,0,8,1,23,29,0,1,-0.8101139967228587
Aitor Paredes,es ESP,DF,Athletic Club,es La Liga,25.0,2000.0,17,16,1450,16.1,12,3,25.0,0,0,4,0,18,1,0,0,-0.38645881420719086
Fabiano Parisi,it ITA,"MF,FW",Fiorentina,it Serie A,25.0,2000.0,17,13,1121,12.5,15,3,20.0,0,0,4,0,9,33,1,0,-0.18977195826152846
Mario Pašalić,hr CRO,MF,Atalanta,it Serie A,31.0,1995.0,22,17,1419,15.8,15,6,40.0,0,0,2,0,20,7,0,0,-0.04532590422486064
Benjamin Pavard,fr FRA,DF,Marseille,fr Ligue 1,29.0,1996.0,19,15,1295,14.4,8,3,37.5,0,0,4,0,12,8,1,0,-0.3793509106966156
Aleksandar Pavlovic,de GER,MF,Bayern Munich,de Bundesliga,21.0,2004.0,20,13,1277,14.2,9,5,55.6,0,0,2,0,17,8,0,0,0.08818732077962284
Strahinja Pavlović,rs SRB,DF,Milan,it Serie A,24.0,2001.0,23,22,1879,20.9,16,4,25.0,0,0,2,0,16,13,0,0,-0.015279341763983708
Martín Payero,ar ARG,MF,Cremonese,it Serie A,27.0,1998.0,18,15,1189,13.2,19,5,26.3,0,0,6,0,31,24,0,0,-0.4269972052151586
Nicolás Paz,ar ARG,MF,Como,it Serie A,21.0,2004.0,26,24,2137,23.7,94,38,40.4,0,2,5,0,44,46,0,0,1.6237335775227397
Marcus Pedersen,no NOR,"MF,DF",Torino,it Serie A,25.0,2000.0,20,16,1482,16.5,10,2,20.0,0,0,3,0,22,77,0,0,-0.9028125486861863
Alfonso Pedraza,es ESP,DF,Villarreal,es La Liga,29.0,1996.0,20,12,1125,12.5,10,3,30.0,0,0,6,0,21,52,0,0,-0.035711923234651034
Pedri,es ESP,MF,Barcelona,es La Liga,23.0,2002.0,18,14,1271,14.1,17,9,52.9,0,0,2,1,8,6,0,1,0.5898784722092493
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,29.0,1996.0,19,15,1128,12.5,28,10,35.7,2,2,2,0,15,67,0,0,-0.006086146713214121
Luca Pellegrini,it ITA,DF,Lazio,it Serie A,26.0,1999.0,21,14,1215,13.5,5,3,60.0,0,0,6,0,21,48,0,0,-0.6401010482209873
Mateo Pellegrino,ar ARG,FW,Parma,it Serie A,25.0,2001.0,27,25,2224,24.7,60,19,31.7,1,1,4,0,62,7,0,0,0.3542533801131493
Nicolas Pépé,ci CIV,"MF,FW",Villarreal,es La Liga,30.0,1995.0,25,17,1598,17.8,41,14,34.1,0,0,3,0,16,56,0,0,0.3030920311021095
Kojo Peprah Oppong,gh GHA,DF,Nice,fr Ligue 1,21.0,2004.0,22,21,1868,20.8,10,3,30.0,0,0,3,0,24,5,0,0,0.037385400036736315
Mathias Pereira Lage,pt POR,"FW,MF",St Pauli,de Bundesliga,29.0,1996.0,22,19,1516,16.8,33,14,42.4,0,0,2,0,25,52,0,0,0.09123948407638248
Romain Perraud,fr FRA,DF,Lille,fr Ligue 1,28.0,1997.0,20,19,1563,17.4,22,10,45.5,0,0,4,1,17,94,0,0,0.4663122988688565
Máximo Perrone,ar ARG,MF,Como,it Serie A,23.0,2003.0,25,24,1994,22.2,12,5,41.7,0,0,7,0,31,8,0,0,0.4293544994171743
Prosper Peter,ng NGA,FW,Angers,fr Ligue 1,18.0,2007.0,22,10,943,10.5,17,10,58.8,0,0,0,0,25,0,0,0,-0.19717179741401394
Rayan Philippe,fr FRA,"FW,MF",Hamburger SV,de Bundesliga,25.0,2000.0,21,10,1026,11.4,32,14,43.8,0,1,2,0,18,24,0,0,-0.09924968029573386
Roberto Piccoli,it ITA,FW,Fiorentina,it Serie A,25.0,2001.0,22,10,1045,11.6,35,13,37.1,0,0,0,0,19,3,0,0,-0.2780251141423659
Amos Pieper,de GER,DF,Werder Bremen,de Bundesliga,28.0,1998.0,12,12,959,10.7,8,2,25.0,0,0,3,0,7,4,0,0,-0.5199550307603754
Marvin Pieringer,de GER,FW,Heidenheim,de Bundesliga,26.0,1999.0,18,12,1023,11.4,19,4,21.1,0,0,2,0,26,14,0,0,-0.336438070998255
Santiago Pierotti,ar ARG,"MF,FW",Lecce,it Serie A,24.0,2001.0,26,20,1670,18.6,22,4,18.2,0,0,1,0,43,12,0,0,-0.3912407999106442
Andrea Pinamonti,it ITA,FW,Sassuolo,it Serie A,26.0,1999.0,26,25,1966,21.8,55,23,41.8,0,1,1,1,10,7,0,0,0.16612857754127427
Yeremi Pino,es ESP,MF,Crystal Palace,eng Premier League,23.0,2002.0,26,21,1710,19.0,37,10,27.0,0,0,4,0,25,64,0,0,-0.21322806927810717
Jakub Piotrowski,pl POL,MF,Udinese,it Serie A,28.0,1997.0,22,13,1166,13.0,25,6,24.0,0,0,2,0,20,18,0,0,-0.21512281510276868
Tommaso Pobega,it ITA,MF,Bologna,it Serie A,26.0,1999.0,18,13,1122,12.5,22,9,40.9,0,0,1,1,27,2,0,0,-0.04980008046185054
Ernest Poku,nl NED,MF,Leverkusen,de Bundesliga,22.0,2004.0,21,13,1206,13.4,23,8,34.8,0,0,0,0,3,11,0,0,0.27701916768763574
Matteo Politano,it ITA,"MF,FW",Napoli,it Serie A,32.0,1993.0,24,17,1500,16.7,34,6,17.6,0,0,1,0,14,124,0,0,-0.48119426229206574
Marin Pongračić,hr CRO,DF,Fiorentina,it Serie A,28.0,1997.0,24,24,2159,24.0,7,1,14.3,0,0,8,0,50,4,0,0,-0.4104442428918696
Pedro Porro,es ESP,DF,Tottenham Hotspur,eng Premier League,26.0,1999.0,24,22,1913,21.3,19,2,10.5,0,0,6,0,22,165,0,0,-0.1166241481102185
Freddie Potts,eng ENG,MF,West Ham United,eng Premier League,22.0,2003.0,19,11,1101,12.2,3,1,33.3,0,0,1,0,13,34,0,0,-0.4947890644640182
Matteo Prati,it ITA,MF,Cagliari,it Serie A,22.0,2003.0,20,15,1268,14.1,19,1,5.3,0,0,4,0,17,13,0,0,-0.6661933402599719
Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,31.0,1995.0,24,13,1346,15.0,34,11,32.4,0,0,3,0,16,10,0,0,0.44626317599949744
Cameron Puertas,ch SUI,MF,Werder Bremen,de Bundesliga,27.0,1998.0,19,13,1102,12.2,22,4,18.2,0,0,4,0,23,36,0,0,-0.35833376149121554
Christian Pulisic,us USA,FW,Milan,it Serie A,27.0,1998.0,20,12,1040,11.6,38,22,57.9,0,1,0,0,9,26,0,0,0.6044957652024298
Arkadiusz Pyrka,pl POL,"MF,DF",St Pauli,de Bundesliga,23.0,2002.0,21,20,1679,18.7,12,3,25.0,0,0,3,0,12,27,0,0,-0.47477020363938527
Jarell Quansah,eng ENG,DF,Leverkusen,de Bundesliga,23.0,2003.0,19,16,1519,16.9,8,6,75.0,0,0,6,0,12,17,0,0,0.25236930346940656
Leopold Querfeld,at AUT,DF,Union Berlin,de Bundesliga,22.0,2003.0,24,24,2160,24.0,24,9,37.5,2,3,5,0,37,1,0,0,0.010928453362935258
Adrien Rabiot,fr FRA,MF,Milan,it Serie A,30.0,1995.0,19,18,1650,18.3,29,6,20.7,0,0,5,1,22,35,0,1,0.42812727733901784
Antonio Raillo,es ESP,DF,Mallorca,es La Liga,34.0,1991.0,20,20,1800,20.0,11,1,9.1,0,0,3,0,22,3,0,0,-0.6759605869336063
Ylber Ramadani,al ALB,MF,Lecce,it Serie A,29.0,1996.0,26,26,2249,25.0,23,4,17.4,0,0,7,0,34,11,0,0,0.4620402480097617
Jacobo Ramón,es ESP,DF,Como,it Serie A,21.0,2005.0,24,23,2067,23.0,27,6,22.2,0,0,6,1,23,7,0,0,-0.03118917435776985
Gonçalo Ramos,pt POR,FW,Paris Saint-Germain,fr Ligue 1,24.0,2001.0,22,10,1008,11.2,45,21,46.7,1,1,2,0,18,1,0,0,0.24512639450549398
Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,26.0,1999.0,23,18,1497,16.6,12,3,25.0,0,0,6,0,18,24,0,0,-0.37145662058345436
Lilian Raolisoa,fr FRA,"MF,FW",Angers,fr Ligue 1,25.0,2000.0,22,13,1208,13.4,11,4,36.4,0,0,2,0,18,63,0,0,-0.18328929823076856
Raphinha,br BRA,"MF,FW",Barcelona,es La Liga,29.0,1996.0,17,15,1091,12.1,50,14,28.0,1,1,3,0,8,56,0,0,0.1923532389847907
Marcus Rashford,eng ENG,"MF,FW",Barcelona,es La Liga,28.0,1997.0,22,13,1267,14.1,64,21,32.8,0,0,2,0,5,82,0,0,0.38015367066775924
Andrei Ratiu,ro ROU,DF,Rayo Vallecano,es La Liga,27.0,1998.0,22,22,1927,21.4,22,7,31.8,0,0,5,0,14,68,0,0,0.1554804176686301
David Raum,de GER,DF,RB Leipzig,de Bundesliga,27.0,1998.0,23,23,2032,22.6,18,5,27.8,1,1,6,0,25,195,0,0,0.5483346469772293
Tijjani Reijnders,nl NED,MF,Manchester City,eng Premier League,27.0,1998.0,25,17,1480,16.4,40,14,35.0,0,0,2,0,18,33,0,0,0.02525919129147373
Alberto Reina,es ESP,MF,Oviedo,es La Liga,28.0,1997.0,24,18,1383,15.4,13,6,46.2,0,0,4,1,22,28,0,1,-0.20124403484099687
Vitor Reis,br BRA,DF,Girona,es La Liga,20.0,2006.0,25,24,2148,23.9,10,2,20.0,0,0,5,1,20,0,1,0,-0.13519306971405268
Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,23.0,2002.0,23,23,1965,21.8,33,10,30.3,0,0,6,0,28,70,0,0,0.6192098053817175
Nicolai Remberg,de GER,MF,Hamburger SV,de Bundesliga,25.0,2000.0,22,22,1980,22.0,14,6,42.9,0,0,8,0,31,3,0,0,0.13300312590297153
Elvis Rexhbeçaj,xk KVX,MF,Augsburg,de Bundesliga,28.0,1997.0,21,9,985,10.9,10,4,40.0,0,0,4,0,13,13,0,0,-0.39150346632658384
Samuele Ricci,it ITA,MF,Milan,it Serie A,24.0,2001.0,22,9,1018,11.3,15,6,40.0,0,0,1,0,9,23,0,0,-0.1790133953798943
Declan Rice,eng ENG,MF,Arsenal,eng Premier League,27.0,1999.0,28,27,2401,26.7,35,12,34.3,0,0,2,0,18,134,0,0,0.5837192933895589
Chris Richards,us USA,DF,Crystal Palace,eng Premier League,25.0,2000.0,24,24,2152,23.9,9,1,11.1,0,0,3,0,12,9,0,0,0.006372629956873599
Richarlison,br BRA,FW,Tottenham Hotspur,eng Premier League,28.0,1997.0,23,13,1339,14.9,39,16,41.0,0,0,5,0,15,13,0,0,0.6154864378553262
Diego Rico,es ESP,DF,Getafe,es La Liga,33.0,1993.0,21,16,1556,17.3,9,1,11.1,0,0,3,0,19,56,0,0,-0.02100336671883729
Fabian Rieder,ch SUI,MF,Augsburg,de Bundesliga,24.0,2002.0,22,18,1443,16.0,26,7,26.9,1,1,2,0,31,70,0,0,-0.1145673589057559
Hugo Rincón,es ESP,DF,Girona,es La Liga,23.0,2003.0,23,13,1391,15.5,6,1,16.7,0,0,2,0,23,20,0,0,-0.3001620452396373
Luis Rioja,es ESP,MF,Valencia,es La Liga,32.0,1993.0,25,21,1759,19.5,32,4,12.5,0,0,1,0,7,108,0,0,0.03479806515501645
Marc Roca,es ESP,MF,Real Betis,es La Liga,29.0,1996.0,21,18,1536,17.1,11,4,36.4,0,0,1,0,33,7,0,0,-0.28368198608784057
Joe Rodon,wls WAL,DF,Leeds United,eng Premier League,28.0,1997.0,26,26,2275,25.3,15,4,26.7,0,0,1,0,12,2,0,0,-0.051252826654151616
Rodri,es ESP,MF,Manchester City,eng Premier League,29.0,1996.0,16,12,1064,11.8,8,1,12.5,0,0,2,0,9,2,0,0,-0.4689904338473308
Álvaro Rodríguez,uy URU,FW,Elche,es La Liga,21.0,2004.0,23,16,1439,16.0,49,17,34.7,0,0,0,0,23,8,0,0,0.3634124874887771
Javi Rodríguez,es ESP,DF,Celta Vigo,es La Liga,22.0,2003.0,22,18,1670,18.6,7,1,14.3,0,0,3,0,21,1,0,0,-0.4406910935501268
Jesus Rodríguez,es ESP,MF,Como,it Serie A,20.0,2005.0,23,14,1403,15.6,40,10,25.0,0,0,2,1,18,46,0,0,0.1624205598429417
Morgan Rogers,eng ENG,"MF,FW",Aston Villa,eng Premier League,23.0,2002.0,28,28,2497,27.7,63,26,41.3,0,0,5,0,35,39,0,0,0.9386914949536658
Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,31.0,1995.0,23,22,1933,21.5,6,3,50.0,0,0,6,0,14,2,0,0,-0.5117716484342284
Miguel Román,es ESP,MF,Celta Vigo,es La Liga,23.0,2002.0,18,13,1221,13.6,9,2,22.2,0,0,3,0,20,19,0,0,-0.42828580282733864
Carlos Romero,es ESP,DF,Espanyol,es La Liga,24.0,2001.0,24,24,2127,23.6,23,7,30.4,0,0,2,0,33,64,0,0,0.8135360820308574
Cristian Romero,ar ARG,DF,Tottenham Hotspur,eng Premier League,27.0,1998.0,21,20,1709,19.0,15,6,40.0,0,0,10,2,28,1,0,1,0.5372574198759358
Isaac Romero,es ESP,FW,Sevilla,es La Liga,25.0,2000.0,19,12,1004,11.2,27,12,44.4,0,1,5,1,19,4,0,0,-0.17384522220898382
Iván Romero,es ESP,"FW,MF",Levante,es La Liga,24.0,2001.0,22,21,1677,18.6,40,12,30.0,0,0,3,0,28,13,0,0,0.4123787154715579
Rômulo,br BRA,FW,RB Leipzig,de Bundesliga,24.0,2002.0,20,18,1511,16.8,40,20,50.0,0,1,2,0,13,0,1,0,0.6412689898100011
Salomón Rondón,ve VEN,FW,Oviedo,es La Liga,36.0,1989.0,16,13,1032,11.5,24,5,20.8,0,1,2,0,11,2,0,0,-0.6203863759999703
Valentin Rongier,fr FRA,MF,Rennes,fr Ligue 1,31.0,1994.0,22,22,1935,21.5,17,6,35.3,0,0,4,0,36,11,0,0,0.1275388106720193
Marten de Roon,nl NED,MF,Atalanta,it Serie A,34.0,1991.0,23,22,1882,20.9,13,4,30.8,0,0,7,1,26,10,0,1,-0.11348759717333208
Anthony Rouault,fr FRA,DF,Rennes,fr Ligue 1,24.0,2001.0,16,14,1278,14.2,6,2,33.3,0,0,3,0,21,0,0,0,-0.4094148852344101
Jonathan Rowe,eng ENG,"MF,FW",Bologna,it Serie A,22.0,2003.0,17,11,995,11.1,32,10,31.3,0,0,2,0,14,37,0,0,-0.28044172440549603
Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,32.0,1994.0,16,16,1356,15.1,8,1,12.5,0,0,2,0,17,1,0,0,-0.2938700837409217
Javier Rueda Garcia,es ESP,MF,Celta Vigo,es La Liga,23.0,2002.0,19,10,958,10.6,10,3,30.0,0,0,4,0,20,16,0,0,0.06123822522514873
Matteo Ruggeri,it ITA,DF,Atlético Madrid,es La Liga,23.0,2002.0,18,14,1144,12.7,4,2,50.0,0,0,3,0,22,57,0,0,-0.5617355697153291
Aitor Ruibal,es ESP,"DF,MF",Real Betis,es La Liga,29.0,1996.0,21,15,1347,15.0,19,9,47.4,0,0,3,0,19,21,0,0,0.39051307251164935
Georginio Rutter,fr FRA,"MF,FW",Brighton,eng Premier League,23.0,2002.0,23,18,1505,16.7,33,11,33.3,0,0,2,0,27,14,1,0,-0.013732867456375966
Marcel Sabitzer,at AUT,MF,Dortmund,de Bundesliga,31.0,1994.0,17,12,1105,12.3,16,4,25.0,0,0,2,0,11,21,0,0,-0.3361465758948506
Noah Sadiki,cd COD,MF,Sunderland,eng Premier League,21.0,2004.0,23,23,2022,22.5,10,3,30.0,0,0,6,0,19,15,0,0,-0.21558510741321552
Alexis Saelemaekers,be BEL,MF,Milan,it Serie A,26.0,1999.0,25,24,2019,22.4,34,6,17.6,0,0,4,0,16,64,0,0,0.7126898961141609
Wesley Saïd,fr FRA,MF,Lens,fr Ligue 1,30.0,1995.0,23,20,1604,17.8,45,20,44.4,1,1,2,0,30,18,0,0,0.5875612957067798
Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,24.0,2001.0,25,20,1818,20.2,57,24,42.1,1,1,1,0,23,106,0,0,0.7253656178064501
Mohamed Salah,eg EGY,"MF,FW",Liverpool,eng Premier League,33.0,1992.0,20,18,1702,18.9,52,13,25.0,1,1,1,0,9,85,0,0,0.05734123950086385
Kike Salas,es ESP,DF,Sevilla,es La Liga,23.0,2002.0,15,13,1213,13.5,10,5,50.0,0,0,0,0,22,7,0,0,-0.11167323838746727
Manolis Saliakas,gr GRE,MF,St Pauli,de Bundesliga,29.0,1996.0,14,10,971,10.8,14,3,21.4,0,0,3,0,4,39,0,0,-0.28026783487806517
William Saliba,fr FRA,DF,Arsenal,eng Premier League,24.0,2001.0,24,23,1984,22.0,5,1,20.0,0,0,1,0,16,8,0,0,-0.3215754847576187
Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,26.0,1999.0,12,12,1080,12.0,8,2,25.0,0,0,3,0,17,0,1,0,-0.4594208681069764
Mbwana Samatta,tz TAN,FW,Le Havre,fr Ligue 1,33.0,1992.0,17,10,906,10.1,22,7,31.8,0,0,4,0,24,5,0,0,-0.7824396937899768
Albert Sambi Lokonga,be BEL,MF,Hamburger SV,de Bundesliga,26.0,1999.0,17,13,1077,12.0,14,8,57.1,0,0,2,0,12,10,0,0,0.06793522020730006
Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,25.0,2000.0,19,17,1301,14.5,35,10,28.6,2,2,3,1,20,15,0,0,-0.5744673512585784
Juanlu Sánchez,es ESP,"MF,DF",Sevilla,es La Liga,22.0,2003.0,21,17,1419,15.8,11,1,9.1,0,0,4,1,18,45,0,1,-0.19096173587799736
Manu Sánchez,es ESP,DF,Levante,es La Liga,25.0,2000.0,22,21,1903,21.1,9,2,22.2,0,0,5,0,23,56,0,0,0.32590804906797655
Philipp Sander,de GER,"DF,MF",Gladbach,de Bundesliga,28.0,1998.0,20,19,1550,17.2,20,6,30.0,0,0,1,0,16,22,1,0,0.026548209689206934
James Sands,us USA,MF,St Pauli,de Bundesliga,25.0,2000.0,23,22,1854,20.6,16,4,25.0,0,0,4,0,24,8,0,0,0.37362646565679597
Sadibou Sané,sn SEN,DF,Metz,fr Ligue 1,21.0,2004.0,13,12,1040,11.6,3,2,66.7,0,0,3,2,13,0,1,0,0.5634735686825283
Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,23.0,2002.0,20,20,1631,18.1,6,5,83.3,0,0,3,1,27,1,0,0,0.07848535683618629
Ibrahim Sangaré,ci CIV,MF,Nottingham Forest,eng Premier League,28.0,1997.0,20,18,1495,16.6,16,5,31.3,0,0,3,0,30,7,0,0,0.04385333236469578
Mamadou Sangare,ml MLI,MF,Lens,fr Ligue 1,23.0,2002.0,21,19,1666,18.5,31,8,25.8,0,0,4,0,28,2,0,0,0.7600461506752669
Kaishu Sano,jp JPN,MF,Mainz 05,de Bundesliga,25.0,2000.0,24,24,2159,24.0,13,3,23.1,0,0,1,0,9,12,0,0,0.48575543983055514
Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,31.0,1994.0,22,11,1079,12.0,10,3,30.0,0,0,3,0,23,25,0,0,-0.45791678055621804
Andrey Santos,br BRA,MF,Chelsea,eng Premier League,21.0,2004.0,21,10,969,10.8,8,1,12.5,0,0,4,0,11,1,0,0,-0.5407188545631502
Amin Sarr,se SWE,"FW,MF",Hellas Verona,it Serie A,24.0,2001.0,26,9,956,10.6,17,5,29.4,0,0,2,1,22,8,0,1,-0.6289224961919312
Ismaila Sarr,sn SEN,"MF,FW",Crystal Palace,eng Premier League,28.0,1998.0,18,18,1545,17.2,32,12,37.5,1,1,2,0,10,12,0,0,0.10594846496436702
Malang Sarr,fr FRA,DF,Lens,fr Ligue 1,27.0,1999.0,23,23,2070,23.0,15,4,26.7,0,0,2,0,14,6,0,0,0.37108473062521824
Nicolò Savona,it ITA,DF,Nottingham Forest,eng Premier League,22.0,2003.0,14,11,1028,11.4,5,3,60.0,0,0,2,0,12,27,0,0,-0.1400089012250759
Joe Scally,us USA,"DF,MF",Gladbach,de Bundesliga,23.0,2002.0,22,19,1732,19.2,12,7,58.3,0,0,6,0,23,34,1,0,0.18976472694012642
Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,22.0,2003.0,14,13,1021,11.3,12,5,41.7,0,0,2,0,21,2,0,0,-0.16566321079163218
Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,27.0,1999.0,18,12,1000,11.1,43,16,37.2,2,2,2,0,20,0,0,0,0.03239449320710366
Kevin Schade,de GER,"MF,FW",Brentford,eng Premier League,24.0,2001.0,25,23,1973,21.9,43,21,48.8,0,1,6,1,36,15,0,0,0.9120021294043409
András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,26.0,1999.0,20,10,969,10.8,20,7,35.0,0,0,2,0,28,13,0,0,-0.2214712375427628
Fabian Schär,ch SUI,DF,Newcastle United,eng Premier League,34.0,1991.0,16,11,1091,12.1,17,4,23.5,0,0,1,0,15,4,0,0,-0.680462125050144
Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,30.0,1996.0,19,16,1307,14.5,40,15,37.5,2,2,1,0,14,0,0,0,-0.0060266509532766865
Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,28.0,1997.0,19,15,1302,14.5,16,5,31.3,0,0,3,0,18,10,0,0,-0.3296021917673923
Keven Schlotterbeck,de GER,DF,Augsburg,de Bundesliga,28.0,1997.0,19,18,1655,18.4,11,2,18.2,0,0,6,1,21,6,0,1,-0.4247077745596615
Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,26.0,1999.0,18,18,1620,18.0,26,7,26.9,0,0,6,0,20,21,0,0,0.21222740187186306
Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,26.0,2000.0,24,24,2105,23.4,40,14,35.0,2,3,4,0,15,131,0,0,0.28967208199121874
Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,26.0,1999.0,22,20,1509,16.8,18,5,27.8,0,0,4,0,18,10,0,0,-0.2968377542498372
Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,22.0,2003.0,28,25,2040,22.7,34,10,29.4,0,0,3,0,31,57,0,0,0.5874874188108208
Sebastian Sebulonsen,no NOR,"DF,MF",Köln,de Bundesliga,26.0,2000.0,23,21,1868,20.8,24,3,12.5,0,0,4,0,8,53,0,0,-0.629056388411226
Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,24.0,2001.0,24,23,2029,22.5,14,3,21.4,0,0,1,0,13,3,0,0,0.21139673694575647
Ayumu Seko,jp JPN,"MF,DF",Le Havre,fr Ligue 1,25.0,2000.0,21,20,1815,20.2,13,4,30.8,0,0,3,0,20,4,0,0,-0.3556615052775819
Antoine Semenyo,gh GHA,MF,Bournemouth,eng Premier League,26.0,2000.0,20,20,1798,20.0,49,27,55.1,1,2,6,0,37,28,0,0,0.7935637745574253
Marvin Senaya,tg TOG,"DF,MF",Auxerre,fr Ligue 1,25.0,2001.0,18,16,1436,16.0,12,4,33.3,0,0,5,0,21,35,0,0,0.01794748798931332
Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,28.0,1997.0,27,27,2388,26.5,14,5,35.7,0,0,8,0,26,20,0,0,0.39883358600077334
Suat Serdar,de GER,MF,Hellas Verona,it Serie A,28.0,1997.0,20,12,1108,12.3,19,7,36.8,0,0,3,0,19,7,0,0,-0.18977705361892397
Benjamin Šeško,si SVN,FW,Manchester Utd,eng Premier League,22.0,2003.0,23,12,1216,13.5,49,27,55.1,0,0,1,0,13,2,0,0,0.30251143760086335
Ryan Sessegnon,eng ENG,"DF,MF",Fulham,eng Premier League,25.0,2000.0,21,18,1601,17.8,12,3,25.0,0,0,0,0,30,44,0,0,-0.0980892616821095
Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,30.0,1995.0,28,28,2375,26.4,5,2,40.0,0,0,4,0,34,44,0,0,-0.18023700588304165
Kwasi Sibo,gh GHA,MF,Oviedo,es La Liga,27.0,1998.0,16,12,1020,11.3,7,2,28.6,0,0,2,0,18,0,0,0,-0.8505671561950414
Djibril Sidibé,fr FRA,"MF,DF",Toulouse,fr Ligue 1,33.0,1992.0,24,20,1697,18.9,7,4,57.1,1,2,1,0,22,48,0,0,0.4258747987105628
Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,25.0,2000.0,14,12,1079,12.0,5,3,60.0,0,0,2,0,13,13,0,0,-0.4488055284937934
André Silva,pt POR,FW,Elche,es La Liga,30.0,1995.0,20,14,1186,13.2,34,16,47.1,1,1,1,0,14,2,0,0,0.09430263145766679
Bernardo Silva,pt POR,MF,Manchester City,eng Premier League,31.0,1994.0,28,24,2081,23.1,10,2,20.0,0,0,8,0,32,42,0,0,-0.0433627672790619
Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30.0,1995.0,21,16,1346,15.0,46,21,45.7,0,0,1,0,21,4,0,0,0.15877725815706129
Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,23.0,2002.0,23,19,1702,18.9,31,10,32.3,0,0,1,0,18,35,0,0,0.6232904985607364
Moses Simon,ng NGA,"MF,FW",Paris FC,fr Ligue 1,30.0,1995.0,21,17,1384,15.4,27,8,29.6,0,0,1,0,10,86,0,0,-0.2805019185729735
Xavi Simons,nl NED,"MF,FW",Tottenham Hotspur,eng Premier League,22.0,2003.0,22,17,1521,16.9,32,8,25.0,0,0,4,1,18,48,0,0,0.2124527180575287
Danel Sinani,lu LUX,"MF,FW",St Pauli,de Bundesliga,28.0,1997.0,21,15,1395,15.5,36,14,38.9,3,3,3,0,31,93,0,0,0.052586393898209696
Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,26.0,1999.0,23,23,1976,22.0,60,24,40.0,3,4,6,0,23,23,0,0,0.7675608713971016
Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,26.0,1999.0,21,21,1812,20.1,17,10,58.8,0,0,6,0,28,0,0,0,0.21877620108845375
Eric Smith,se SWE,"DF,MF",St Pauli,de Bundesliga,29.0,1997.0,21,21,1844,20.5,10,5,50.0,0,0,3,1,12,49,0,0,0.24979572765709243
Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25.0,2000.0,28,16,1427,15.9,27,8,29.6,0,0,1,0,4,10,0,0,-0.12342138787633698
Ivan Smolčić,hr CRO,DF,Como,it Serie A,25.0,2000.0,19,13,1083,12.0,6,2,33.3,0,0,7,0,19,19,0,0,-0.5029984313459914
Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,29.0,1997.0,21,15,1351,15.0,23,13,56.5,0,0,2,1,24,41,0,0,0.03635449402083579
Oumar Solet,fr FRA,DF,Udinese,it Serie A,26.0,2000.0,26,25,2149,23.9,25,4,16.0,1,1,0,0,24,10,1,0,0.5124811011674538
